pago_id,monto,fecha,uid,subs_id,pid,pro_id
7367,6400,2021-03-08,37,106,,
9109,3500,2021-08-22,77,282,,
10207,7000,2020-12-24,115,401,,
7133,3900,2021-09-09,67,78,,
9885,4400,2021-06-01,64,356,,
9676,3900,2021-01-25,17,336,,
10551,6500,2021-11-16,21,,13,11
9639,3100,2021-05-28,5,333,,
10088,5000,2020-12-08,106,382,,
7800,4000,2021-03-24,71,150,,
10377,4000,2021-04-27,48,,19,16
8888,4500,2021-03-08,3,259,,
9159,6500,2021-01-24,26,286,,
8898,3500,2020-07-22,3,260,,
7975,3900,2021-12-21,14,167,,
6727,6400,2021-01-11,62,36,,
9290,6500,2021-11-25,24,299,,
10062,7400,2021-10-09,142,377,,
6758,3900,2021-11-22,62,38,,
6507,6400,2020-09-18,45,13,,
9601,3700,2021-12-23,61,328,,
10694,5000,2021-12-17,102,,86,20
9299,2800,2021-05-07,24,300,,
8131,3100,2020-10-20,21,182,,
8293,7000,2021-07-18,43,198,,
7074,3100,2021-08-18,66,69,,
7837,7100,2021-09-17,57,153,,
6561,3100,2020-09-26,59,20,,
9593,3700,2021-04-23,61,328,,
7030,5000,2021-04-15,10,65,,
9725,3900,2021-07-28,130,340,,
9687,6500,2020-05-13,17,337,,
6548,2800,2021-08-15,82,17,,
7850,4000,2021-05-25,57,154,,
8836,7900,2021-10-23,16,254,,
7403,2800,2021-03-21,37,110,,
9223,4400,2021-11-30,49,292,,
9367,6400,2020-11-25,31,308,,
6584,3100,2021-11-07,40,22,,
6472,7100,2021-01-04,35,10,,
8953,7000,2021-09-24,95,264,,
8935,7000,2021-10-24,87,262,,
9128,6500,2021-09-04,77,283,,
9977,3900,2021-12-21,25,365,,
9134,2800,2020-12-23,77,284,,
7415,6500,2021-05-13,51,111,,
9621,3700,2021-04-21,8,332,,
7576,7400,2021-06-08,39,126,,
10460,6500,2021-12-23,105,,48,5
10365,2800,2021-12-12,90,411,,
7746,4500,2020-11-04,36,144,,
9214,3700,2021-09-07,49,291,,
8804,4500,2021-07-29,16,252,,
7602,6500,2021-10-24,68,129,,
7581,7400,2021-11-08,39,126,,
8313,2800,2021-10-01,15,199,,
6640,6500,2021-11-22,146,26,,
8426,3200,2021-09-07,72,213,,
10238,5000,2021-03-14,115,403,,
9400,3100,2021-06-09,31,312,,
8278,4400,2021-09-27,43,196,,
8965,3700,2021-05-09,23,266,,
9107,3500,2021-06-22,77,282,,
7779,3900,2021-05-04,75,146,,
7475,2800,2021-10-27,76,117,,
6479,7100,2021-08-04,35,10,,
7236,7000,2021-07-15,70,89,,
10703,9500,2021-10-23,1,,32,7
7716,6500,2021-03-24,36,141,,
7031,5000,2021-05-15,10,65,,
6790,6500,2020-06-22,105,42,,
6576,7100,2021-10-25,40,21,,
6958,6500,2021-11-28,108,57,,
9220,4400,2021-08-30,49,292,,
8772,5000,2021-05-01,16,248,,
8964,3700,2021-04-09,23,266,,
9029,3700,2020-08-14,23,273,,
7824,7900,2021-06-14,71,152,,
10294,4000,2020-06-28,6,407,,
10345,4400,2021-09-13,90,409,,
9321,4000,2020-11-26,24,302,,
10606,8500,2021-04-11,28,,64,19
10204,4000,2021-10-11,115,400,,
8315,2800,2021-12-01,15,199,,
10350,7000,2021-10-02,90,410,,
10480,6000,2021-09-16,67,,80,2
10478,6000,2021-10-06,44,,75,17
8864,4000,2021-09-07,56,257,,
7398,2800,2020-10-21,37,110,,
7844,4000,2020-11-25,57,154,,
9975,3900,2021-10-21,25,365,,
8459,4000,2020-09-01,72,216,,
9578,3700,2021-07-04,61,328,,
8598,3500,2021-10-17,28,229,,
6721,7100,2021-05-15,47,35,,
10183,7100,2021-08-06,93,398,,
7793,3200,2020-09-20,75,148,,
7109,4500,2021-11-16,44,75,,
7702,3700,2021-09-13,55,139,,
10121,7100,2021-06-28,4,392,,
7967,3900,2021-04-21,14,167,,
9679,3900,2021-04-25,17,336,,
10568,5000,2021-11-25,53,,84,11
10166,4000,2021-03-25,93,396,,
7293,7900,2021-07-23,80,98,,
7611,5000,2021-10-01,68,130,,
10412,7000,2021-01-06,82,,33,18
8997,4000,2021-02-28,23,267,,
9300,2800,2021-06-07,24,300,,
9915,6500,2021-05-13,73,360,,
8883,7400,2021-08-03,56,258,,
8586,3500,2020-10-17,28,229,,
9271,3200,2021-06-16,65,298,,
7203,7400,2021-09-21,69,86,,
6740,4400,2020-12-09,62,37,,
8487,6500,2021-04-27,19,218,,
7329,3700,2021-04-01,33,101,,
6581,3100,2021-08-07,40,22,,
6465,3200,2021-02-06,141,8,,
10212,7000,2021-05-24,115,401,,
9272,3200,2021-07-16,65,298,,
9769,4000,2020-11-13,123,345,,
7363,6400,2020-11-08,37,106,,
9691,6500,2020-09-13,17,337,,
9978,4000,2020-08-25,25,366,,
10419,5500,2020-08-28,59,,13,13
10054,7400,2021-02-09,142,377,,
6463,3200,2020-12-06,141,8,,
6499,6500,2021-06-20,35,12,,
7609,5000,2021-08-01,68,130,,
7762,4000,2021-03-23,36,145,,
7900,3700,2021-12-17,58,158,,
10635,1000,2021-05-06,65,,31,9
10586,9500,2020-06-25,19,,32,7
6485,4500,2020-11-02,35,11,,
10336,4400,2020-12-13,90,409,,
8069,3700,2021-07-06,12,176,,
7867,3100,2020-11-14,57,156,,
6572,7100,2021-06-25,40,21,,
9372,6400,2021-04-25,31,308,,
10064,7400,2021-12-09,142,377,,
6770,7900,2021-07-17,62,40,,
9521,4000,2021-11-29,63,323,,
9696,6500,2021-02-13,17,337,,
10273,3700,2021-03-09,115,405,,
7782,3900,2021-08-04,75,146,,
6898,6500,2021-09-11,41,51,,
6839,2800,2020-09-29,41,46,,
10600,4500,2021-02-25,28,,101,4
10123,7100,2021-08-28,4,392,,
8307,2800,2021-04-01,15,199,,
9404,3100,2021-10-09,31,312,,
7409,2800,2021-09-21,37,110,,
9470,3900,2021-11-13,63,319,,
8303,2800,2020-12-01,15,199,,
6830,7900,2021-11-05,105,44,,
6896,6500,2021-07-11,41,51,,
7372,6400,2021-08-08,37,106,,
7462,4000,2021-08-17,76,116,,
7831,7100,2021-03-17,57,153,,
6501,6500,2021-08-20,35,12,,
9491,7900,2020-12-25,63,321,,
9376,2800,2021-11-23,31,309,,
8828,7900,2021-02-23,16,254,,
9875,3100,2021-06-11,64,355,,
10612,1000,2021-06-07,16,,54,18
9624,3700,2021-07-21,8,332,,
10140,2800,2020-09-14,38,394,,
7152,7000,2021-09-27,67,80,,
7060,3100,2020-06-18,66,69,,
6769,7900,2021-06-17,62,40,,
6771,7900,2021-08-17,62,40,,
8194,6500,2021-07-13,13,188,,
9331,4000,2021-09-26,24,302,,
7583,3700,2021-07-09,39,127,,
7984,7100,2021-10-12,14,168,,
7957,4000,2021-09-08,14,166,,
7958,4000,2021-10-08,14,166,,
6651,4000,2020-12-25,9,28,,
10468,6000,2021-08-10,41,,37,18
10475,3500,2020-11-10,60,,1,10
7467,2800,2021-02-27,76,117,,
9607,5000,2021-09-15,8,331,,
9051,6500,2021-09-29,23,274,,
9154,3200,2021-09-13,77,285,,
8279,4400,2021-10-27,43,196,,
10129,4500,2020-11-22,4,393,,
6845,2800,2021-03-28,41,46,,
10473,4000,2021-12-14,108,,101,1
8674,3700,2021-05-16,54,238,,
10717,8500,2020-12-25,106,,45,16
8632,3700,2021-04-13,28,233,,
8343,3700,2021-07-28,15,202,,
7389,3700,2021-06-22,37,109,,
10278,3700,2021-08-09,115,405,,
10707,6500,2021-04-14,142,,19,14
8700,7100,2021-12-17,50,242,,
10511,8500,2021-03-31,55,,78,11
7299,3100,2021-05-28,33,99,,
8525,6500,2020-12-28,122,224,,
8330,3100,2021-07-25,15,201,,
7392,3700,2021-09-22,37,109,,
10109,3200,2021-08-26,4,390,,
8539,4000,2021-03-15,122,225,,
10733,6000,2021-01-28,115,,80,2
8270,4000,2021-06-20,43,194,,
7185,7100,2020-11-13,133,85,,
8621,3100,2021-06-05,28,231,,
9507,3100,2021-02-18,63,322,,
6592,6500,2021-03-28,40,23,,
6914,4500,2020-12-24,108,53,,
7909,3700,2020-07-05,58,160,,
6884,4000,2021-12-09,41,50,,
8195,6500,2021-08-13,13,188,,
6833,3700,2021-10-11,105,45,,
7906,3500,2021-12-02,58,159,,
10072,3900,2021-12-28,142,379,,
8228,3900,2021-05-07,13,191,,
6806,6500,2021-10-22,105,42,,
9572,3700,2021-01-04,61,328,,
9435,5000,2021-11-21,134,317,,
9972,3900,2021-07-21,25,365,,
6440,3700,2021-11-13,141,6,,
6596,6500,2021-07-28,40,23,,
8258,4000,2020-06-20,43,194,,
7033,5000,2021-07-15,10,65,,
8192,7100,2021-11-11,18,187,,
10483,4000,2021-09-20,133,,21,16
6668,6500,2021-08-17,30,29,,
10317,3200,2020-10-04,6,408,,
7099,3100,2021-11-08,44,73,,
10500,5000,2021-07-24,80,,5,10
10641,9000,2021-12-08,24,,38,16
7143,3700,2021-05-21,67,79,,
7481,3700,2020-10-08,76,118,,
6594,6500,2021-05-28,40,23,,
6502,6500,2021-09-20,35,12,,
8750,6500,2021-05-15,16,246,,
10429,4000,2021-08-08,146,,19,16
6514,6400,2021-04-18,45,13,,
9864,4000,2021-04-08,102,354,,
8428,3200,2021-11-07,72,213,,
6376,6500,2021-01-27,48,2,,
9611,3700,2021-04-16,8,332,,
9646,3100,2021-12-28,5,333,,
8819,2800,2021-11-23,16,253,,
10634,8500,2021-06-20,46,,42,7
6913,4500,2020-11-24,108,53,,
7339,7900,2021-10-28,33,102,,
7968,3900,2021-05-21,14,167,,
6543,2800,2021-03-15,82,17,,
10719,6500,2020-08-29,4,,23,1
7085,7000,2021-07-22,44,71,,
9245,6500,2021-09-29,49,295,,
8437,7000,2021-11-12,72,214,,
8782,6500,2021-01-05,16,249,,
10507,9000,2021-09-29,74,,19,17
9320,4000,2020-10-26,24,302,,
10604,6000,2021-03-13,28,,99,13
6867,3900,2020-10-28,41,48,,
7823,7900,2021-05-14,71,152,,
7599,2800,2021-12-27,68,128,,
9695,6500,2021-01-13,17,337,,
10372,1000,2021-10-13,48,,31,9
8342,3700,2021-06-28,15,202,,
7110,4500,2021-12-16,44,75,,
8466,4000,2021-04-01,72,216,,
8406,3100,2021-10-29,22,210,,
7798,4000,2021-01-24,71,150,,
8592,3500,2021-04-17,28,229,,
6623,6500,2020-06-22,146,26,,
7945,7900,2021-08-26,14,165,,
9180,3500,2020-10-13,26,290,,
7535,4500,2021-07-21,2,123,,
10457,8000,2021-02-11,105,,82,10
6644,4000,2020-05-25,9,28,,
8287,7000,2021-01-18,43,198,,
8121,4000,2021-06-25,21,181,,
7675,4400,2021-01-16,55,138,,
9610,3700,2021-03-16,8,332,,
6411,3200,2021-11-19,48,4,,
6995,2800,2020-12-20,10,63,,
9960,3500,2021-10-12,73,364,,
10114,7100,2020-11-30,4,392,,
8136,7100,2021-06-25,21,183,,
7251,4500,2021-11-15,70,90,,
6555,3700,2021-09-02,59,18,,
9378,6500,2020-09-17,31,310,,
7971,3900,2021-08-21,14,167,,
9772,4000,2021-02-13,123,345,,
10177,7900,2021-12-06,93,397,,
9663,4000,2021-10-20,5,335,,
10406,5500,2021-09-26,45,,65,16
9355,7100,2020-10-03,11,307,,
6709,3900,2021-07-08,47,34,,
9335,2800,2021-08-19,11,303,,
6446,3900,2020-10-10,141,7,,
9891,4400,2021-12-01,64,356,,
10162,4000,2020-11-25,93,396,,
7183,7100,2020-09-13,133,85,,
10488,1000,2021-03-20,133,,20,7
7180,4000,2021-11-30,133,84,,
9899,7100,2021-09-23,64,357,,
6480,7100,2021-09-04,35,10,,
9397,3100,2021-03-09,31,312,,
10729,5000,2021-12-07,93,,5,10
10693,7000,2021-11-23,119,,77,1
9815,7400,2021-03-15,119,349,,
9304,2800,2021-10-07,24,300,,
8971,3700,2021-11-09,23,266,,
7733,3500,2020-12-30,36,142,,
9145,2800,2021-11-23,77,284,,
9716,3900,2020-10-31,130,340,,
7178,4000,2021-09-30,133,84,,
9577,3700,2021-06-04,61,328,,
8418,3200,2021-01-07,72,213,,
7306,3100,2021-12-28,33,99,,
10428,6500,2020-07-03,146,,5,16
8015,3700,2021-06-22,132,172,,
8895,4500,2021-10-08,3,259,,
10197,4000,2021-03-11,115,400,,
8989,4000,2021-11-28,23,267,,
6534,3700,2021-01-05,45,15,,
6557,2800,2021-10-26,59,19,,
8201,3700,2021-04-10,13,189,,
8429,3200,2021-12-07,72,213,,
8289,7000,2021-03-18,43,198,,
10605,4000,2021-06-05,28,,50,4
7547,4400,2020-12-11,2,124,,
9088,3700,2020-06-27,46,280,,
9100,3500,2020-11-22,77,282,,
9359,7100,2021-02-03,11,307,,
6466,3200,2021-03-06,141,8,,
10244,5000,2021-09-14,115,403,,
10701,9000,2021-08-29,73,,19,17
8055,4400,2021-10-04,12,175,,
8946,7000,2021-02-24,95,264,,
7895,3700,2021-07-17,58,158,,
8741,6500,2020-08-15,16,246,,
6438,3700,2021-09-13,141,6,,
9442,7100,2021-03-13,63,318,,
10453,1000,2021-12-22,62,,11,17
9084,6400,2021-09-15,46,279,,
7607,5000,2021-06-01,68,130,,
7647,6500,2021-02-22,74,135,,
9670,3900,2020-07-25,17,336,,
7887,4500,2021-07-09,57,157,,
7698,3700,2021-05-13,55,139,,
9813,4500,2021-12-22,119,348,,
10351,2800,2020-10-12,90,411,,
6464,3200,2021-01-06,141,8,,
8311,2800,2021-08-01,15,199,,
10229,7400,2021-11-05,115,402,,
10189,3700,2021-09-30,93,399,,
8733,4500,2021-06-03,50,245,,
8681,3700,2021-12-16,54,238,,
9988,4000,2021-06-25,25,366,,
6805,6500,2021-09-22,105,42,,
9651,4000,2020-10-20,5,335,,
10146,2800,2021-03-14,38,394,,
7468,2800,2021-03-27,76,117,,
10584,8000,2021-12-11,19,,96,10
7361,6400,2020-09-08,37,106,,
8284,7400,2021-11-12,43,197,,
8291,7000,2021-05-18,43,198,,
8116,4000,2021-01-25,21,181,,
7199,7400,2021-05-21,69,86,,
8998,4000,2021-03-28,23,267,,
8561,3200,2021-06-15,97,227,,
10355,2800,2021-02-12,90,411,,
10092,5000,2021-04-08,106,382,,
8846,7900,2021-10-24,56,255,,
7797,7400,2021-12-10,75,149,,
7953,4000,2021-05-08,14,166,,
6924,4500,2021-10-24,108,53,,
7822,7900,2021-04-14,71,152,,
10614,8000,2021-07-17,56,,82,10
9900,7100,2021-10-23,64,357,,
7898,3700,2021-10-17,58,158,,
9666,4000,2021-10-27,5,335,,
6888,6500,2020-11-11,41,51,,
10021,3100,2021-01-12,1,370,,
7808,4000,2021-11-24,71,150,,
8098,3700,2020-11-28,21,180,,
6550,2800,2021-10-15,82,17,,
6810,3900,2021-03-14,105,43,,
7786,3900,2021-12-04,75,146,,
9333,4000,2021-11-26,24,302,,
7283,3700,2021-05-09,92,97,,
7129,3900,2021-05-09,67,78,,
7907,3700,2020-05-05,58,160,,
8046,3200,2021-06-12,12,174,,
9449,7100,2021-10-13,63,318,,
8932,7000,2021-07-24,87,262,,
9592,3700,2021-03-23,61,328,,
8615,3100,2020-12-05,28,231,,
9396,3200,2020-12-05,31,311,,
8123,4000,2021-08-25,21,181,,
9427,5000,2021-03-21,134,317,,
6859,4000,2021-07-03,41,47,,
8568,4000,2020-07-29,97,228,,
9724,3900,2021-06-28,130,340,,
10374,5500,2021-11-12,48,,65,16
7790,5000,2021-10-21,75,147,,
9176,4000,2021-08-01,26,289,,
8309,2800,2021-06-01,15,199,,
8627,3100,2021-12-05,28,231,,
9001,3200,2021-08-29,23,268,,
7942,7000,2021-12-19,14,164,,
7121,3700,2020-06-05,44,77,,
7918,3700,2021-04-05,58,160,,
6396,4000,2021-05-21,48,3,,
6849,2800,2021-07-28,41,46,,
7956,4000,2021-08-08,14,166,,
6748,4400,2021-08-09,62,37,,
7569,3100,2021-08-03,39,125,,
7985,7100,2021-11-12,14,168,,
9665,4000,2021-12-20,5,335,,
6954,6500,2021-07-28,108,57,,
7843,4000,2020-10-25,57,154,,
9064,4400,2021-05-04,46,275,,
7432,7400,2021-09-21,76,114,,
8858,4000,2021-03-07,56,257,,
8203,3700,2021-06-10,13,189,,
7668,4000,2021-12-10,55,136,,
7693,3700,2020-12-13,55,139,,
9982,4000,2020-12-25,25,366,,
8363,3500,2020-11-13,22,205,,
7328,3700,2021-03-01,33,101,,
6417,3100,2021-03-01,48,5,,
8425,3200,2021-08-07,72,213,,
6541,2800,2021-01-15,82,17,,
6841,2800,2020-11-29,41,46,,
7471,2800,2021-06-27,76,117,,
7010,4000,2021-01-25,10,64,,
8151,6400,2021-01-07,18,185,,
9448,7100,2021-09-13,63,318,,
6741,4400,2021-01-09,62,37,,
7628,3700,2021-06-05,74,133,,
8199,6500,2021-12-13,13,188,,
8899,3500,2020-08-22,3,260,,
10090,5000,2021-02-08,106,382,,
8511,7100,2020-10-09,19,220,,
9568,6500,2021-11-27,61,327,,
6877,4000,2021-05-09,41,50,,
8957,3900,2021-09-21,95,265,,
8286,7000,2020-12-18,43,198,,
8995,4000,2020-12-28,23,267,,
10515,6500,2020-12-27,36,,5,16
9199,3700,2020-10-06,49,291,,
8085,3700,2020-12-04,34,179,,
7997,3200,2020-11-02,14,170,,
6887,6500,2020-10-11,41,51,,
7208,3500,2020-11-04,70,88,,
7186,7100,2020-12-13,133,85,,
6674,6500,2021-09-30,32,31,,
10629,6500,2021-12-11,46,,5,16
8262,4000,2020-10-20,43,194,,
8458,4000,2020-08-01,72,216,,
9632,3100,2020-10-28,5,333,,
6400,4000,2021-09-21,48,3,,
7390,3700,2021-07-22,37,109,,
6397,4000,2021-06-21,48,3,,
8743,6500,2020-10-15,16,246,,
6430,3700,2021-01-13,141,6,,
8535,6500,2021-10-28,122,224,,
7497,7000,2021-03-28,2,120,,
7440,3100,2021-01-21,76,115,,
7289,3700,2021-11-09,92,97,,
8130,3100,2020-09-20,21,182,,
9409,3900,2021-10-30,134,313,,
9324,4000,2021-02-26,24,302,,
9077,7100,2021-04-17,46,277,,
9661,4000,2021-08-20,5,335,,
9457,3900,2020-10-13,63,319,,
10258,3900,2021-10-24,115,404,,
9619,3700,2021-12-16,8,332,,
7666,4000,2021-10-10,55,136,,
8863,4000,2021-08-07,56,257,,
6981,3500,2021-09-28,60,60,,
10621,8000,2021-02-11,46,,96,10
8256,3200,2021-12-07,13,193,,
10601,8500,2020-12-21,28,,31,13
6520,6500,2021-07-21,45,14,,
7370,6400,2021-06-08,37,106,,
9901,7100,2021-11-23,64,357,,
7182,7100,2020-08-13,133,85,,
9456,3900,2020-09-13,63,319,,
8941,3500,2021-09-04,87,263,,
7135,3900,2021-11-09,67,78,,
10700,7000,2021-05-22,64,,59,3
9790,7100,2021-01-20,119,346,,
8401,4400,2021-10-23,22,208,,
10249,3900,2021-01-24,115,404,,
10264,3700,2020-09-15,115,405,,
8269,4000,2021-05-20,43,194,,
6595,6500,2021-06-28,40,23,,
8729,4500,2021-02-03,50,245,,
9249,7900,2021-07-14,65,296,,
9917,6500,2021-07-13,73,360,,
7217,3500,2021-08-04,70,88,,
7542,4400,2020-07-11,2,124,,
7294,7900,2021-08-23,80,98,,
10502,6500,2021-01-03,51,,72,19
7725,6500,2021-12-24,36,141,,
6952,6500,2021-05-28,108,57,,
9614,3700,2021-07-16,8,332,,
9306,2800,2021-12-07,24,300,,
9388,6500,2021-07-17,31,310,,
8908,3500,2021-05-22,3,260,,
6600,6500,2021-11-28,40,23,,
6575,7100,2021-09-25,40,21,,
6737,6400,2021-11-11,62,36,,
6661,4000,2021-10-25,9,28,,
10097,6500,2021-07-27,106,384,,
8197,6500,2021-10-13,13,188,,
6580,3100,2021-07-07,40,22,,
9181,3500,2020-11-13,26,290,,
8722,3200,2021-09-30,50,244,,
9921,6500,2021-11-13,73,360,,
7801,4000,2021-04-24,71,150,,
7150,3700,2021-12-21,67,79,,
9817,7400,2021-05-15,119,349,,
7717,6500,2021-04-24,36,141,,
6659,4000,2021-08-25,9,28,,
6599,6500,2021-10-28,40,23,,
10325,3200,2021-06-04,6,408,,
6900,6500,2021-11-11,41,51,,
8093,3700,2020-06-28,21,180,,
9510,3100,2021-05-18,63,322,,
9897,7100,2021-07-23,64,357,,
7279,3700,2021-01-09,92,97,,
9771,4000,2021-01-13,123,345,,
8643,5000,2021-09-21,54,234,,
8983,4000,2021-05-28,23,267,,
7393,3700,2021-10-22,37,109,,
9379,6500,2020-10-17,31,310,,
8522,3200,2021-10-22,7,223,,
8693,7100,2021-05-17,50,242,,
7095,3100,2021-07-08,44,73,,
7465,4000,2021-11-17,76,116,,
7140,3700,2021-02-21,67,79,,
7142,3700,2021-04-21,67,79,,
9886,4400,2021-07-01,64,356,,
10685,3500,2021-08-22,52,,5,5
7882,4500,2021-02-09,57,157,,
10430,4500,2021-11-01,9,,73,13
8355,4000,2021-10-29,22,204,,
6768,3500,2021-09-05,62,39,,
8043,3200,2021-03-12,12,174,,
9394,3200,2020-10-05,31,311,,
7768,4000,2021-09-23,36,145,,
8569,4000,2020-08-29,97,228,,
10283,4000,2021-02-26,115,406,,
8239,7900,2021-07-06,13,192,,
7464,4000,2021-10-17,76,116,,
10395,4500,2021-04-21,35,,75,7
7474,2800,2021-09-27,76,117,,
6564,3100,2020-12-26,59,20,,
9425,5000,2021-01-21,134,317,,
9191,3500,2021-09-13,26,290,,
7755,4500,2021-08-04,36,144,,
10407,6000,2020-11-09,45,,79,19
10555,5000,2021-05-07,13,,27,15
10676,3500,2021-09-25,17,,5,5
8669,4000,2021-12-01,54,237,,
9702,6500,2021-08-13,17,337,,
7963,3900,2020-12-21,14,167,,
8958,3900,2021-10-21,95,265,,
10314,3200,2020-07-04,6,408,,
6488,4500,2021-02-02,35,11,,
7548,4400,2021-01-11,2,124,,
10019,4000,2021-12-25,25,369,,
8812,2800,2021-04-23,16,253,,
6677,6500,2021-12-30,32,31,,
10608,1000,2021-03-09,54,,43,2
6554,3700,2021-08-02,59,18,,
9481,4500,2021-07-28,63,320,,
7540,4500,2021-12-21,2,123,,
9031,3700,2020-10-14,23,273,,
8663,4000,2021-06-01,54,237,,
10683,6000,2021-11-21,52,,30,13
7634,3700,2021-12-05,74,133,,
9831,3700,2021-01-18,119,350,,
10073,7900,2021-09-08,142,380,,
7058,6500,2021-12-12,66,68,,
7660,4000,2021-04-10,55,136,,
6894,6500,2021-05-11,41,51,,
9969,3900,2021-04-21,25,365,,
10005,4500,2021-05-10,25,368,,
9784,7100,2020-07-20,119,346,,
7067,3100,2021-01-18,66,69,,
9375,6400,2021-07-25,31,308,,
6808,6500,2021-12-22,105,42,,
10270,3700,2020-12-09,115,405,,
9883,4400,2021-04-01,64,356,,
9889,4400,2021-10-01,64,356,,
6495,4500,2021-09-02,35,11,,
7441,3100,2021-02-21,76,115,,
9566,6500,2021-09-27,61,327,,
10000,4500,2020-12-10,25,368,,
9370,6400,2021-02-25,31,308,,
9658,4000,2021-05-20,5,335,,
9073,7900,2020-12-10,46,276,,
8394,2800,2021-12-21,22,207,,
10613,7000,2021-10-14,16,,83,5
7411,2800,2021-11-21,37,110,,
10286,4000,2021-05-26,115,406,,
8280,4400,2021-11-27,43,196,,
8082,7900,2021-08-28,34,178,,
9279,6500,2020-12-25,24,299,,
6459,3200,2020-08-06,141,8,,
8099,3700,2020-12-28,21,180,,
8346,3700,2021-10-28,15,202,,
6875,4500,2021-12-11,41,49,,
9573,3700,2021-02-04,61,328,,
7610,5000,2021-09-01,68,130,,
8967,3700,2021-07-09,23,266,,
8616,3100,2021-01-05,28,231,,
9247,6500,2021-11-29,49,295,,
8697,7100,2021-09-17,50,242,,
7598,2800,2021-11-27,68,128,,
8336,3700,2020-12-31,15,202,,
9226,3500,2021-04-09,49,293,,
6773,7900,2021-10-17,62,40,,
10245,5000,2021-10-14,115,403,,
9936,3900,2020-11-14,73,362,,
8944,3500,2021-12-04,87,263,,
8493,6500,2021-10-27,19,218,,
10004,4500,2021-04-10,25,368,,
9961,3500,2021-11-12,73,364,,
9595,3700,2021-06-23,61,328,,
9281,6500,2021-02-25,24,299,,
10463,4500,2021-08-20,105,,85,5
7379,3500,2021-08-15,37,107,,
7222,7000,2020-05-15,70,89,,
9780,4000,2021-10-13,123,345,,
9620,3700,2021-03-21,8,332,,
8396,4400,2021-05-23,22,208,,
8624,3100,2021-09-05,28,231,,
6593,6500,2021-04-28,40,23,,
8037,3200,2020-09-12,12,174,,
7606,5000,2021-05-01,68,130,,
10340,4400,2021-04-13,90,409,,
10010,4500,2021-10-10,25,368,,
8739,4500,2021-12-03,50,245,,
7826,7900,2021-08-14,71,152,,
8950,7000,2021-06-24,95,264,,
7528,6400,2021-12-16,2,122,,
9522,4000,2021-12-29,63,323,,
9950,3700,2021-09-19,73,363,,
9466,3900,2021-07-13,63,319,,
7645,6500,2020-12-22,74,135,,
7445,3100,2021-06-21,76,115,,
6850,2800,2021-08-28,41,46,,
8651,6500,2020-11-28,54,236,,
9150,3200,2021-05-13,77,285,,
10022,3100,2021-02-12,1,370,,
6791,6500,2020-07-22,105,42,,
6923,4500,2021-09-24,108,53,,
6903,3500,2021-06-05,27,52,,
10046,7000,2020-11-05,1,374,,
10493,6500,2021-09-01,70,,49,1
10257,3900,2021-09-24,115,404,,
8509,7100,2020-08-09,19,220,,
8508,7100,2020-07-09,19,220,,
6553,3700,2021-07-02,59,18,,
8638,3700,2021-10-13,28,233,,
8531,6500,2021-06-28,122,224,,
7811,7100,2021-02-28,71,151,,
6750,3900,2021-03-22,62,38,,
9275,3200,2021-10-16,65,298,,
10667,3000,2021-07-21,17,,88,5
10165,4000,2021-02-25,93,396,,
6559,2800,2021-12-26,59,19,,
8723,3200,2021-10-30,50,244,,
9654,4000,2021-01-20,5,335,,
8023,3900,2020-12-20,12,173,,
10537,5000,2021-08-08,132,,27,15
10036,7400,2021-06-16,1,372,,
7572,3100,2021-11-03,39,125,,
8316,4000,2020-12-01,15,200,,
9312,3700,2021-03-03,24,301,,
10321,3200,2021-02-04,6,408,,
9976,3900,2021-11-21,25,365,,
6641,6500,2021-12-22,146,26,,
6819,3900,2021-12-14,105,43,,
10311,4000,2021-11-28,6,407,,
6597,6500,2021-08-28,40,23,,
7749,4500,2021-02-04,36,144,,
6456,3200,2020-05-06,141,8,,
8384,2800,2021-02-21,22,207,,
8029,3900,2021-06-20,12,173,,
10666,1000,2021-11-15,5,,64,7
9016,4400,2021-11-09,23,271,,
8486,6500,2021-03-27,19,218,,
6946,3200,2021-09-18,108,56,,
9350,4000,2021-08-27,11,306,,
8788,6500,2021-07-05,16,249,,
7683,4400,2021-09-16,55,138,,
6996,2800,2021-01-20,10,63,,
7890,4500,2021-10-09,57,157,,
7982,7100,2021-08-12,14,168,,
6826,7900,2021-07-05,105,44,,
7288,3700,2021-10-09,92,97,,
9782,4000,2021-12-13,123,345,,
10319,3200,2020-12-04,6,408,,
10580,1000,2020-10-05,19,,64,7
9870,4000,2021-10-08,102,354,,
7616,7900,2021-07-19,74,131,,
6978,3500,2021-06-28,60,60,,
9232,3500,2021-10-09,49,293,,
10126,4500,2020-08-22,4,393,,
6837,2800,2020-07-29,41,46,,
6449,3900,2021-01-10,141,7,,
8887,7400,2021-12-03,56,258,,
9672,3900,2020-09-25,17,336,,
6518,6500,2021-05-21,45,14,,
7684,4400,2021-10-16,55,138,,
6755,3900,2021-08-22,62,38,,
9334,4000,2021-12-26,24,302,,
8299,2800,2020-08-01,15,199,,
6404,3200,2021-04-19,48,4,,
6812,3900,2021-05-14,105,43,,
9685,3900,2021-10-25,17,336,,
6486,4500,2020-12-02,35,11,,
7828,7900,2021-10-14,71,152,,
9314,3700,2021-05-03,24,301,,
7804,4000,2021-07-24,71,150,,
9007,6500,2021-07-29,23,269,,
9242,6500,2021-06-29,49,295,,
6601,6500,2021-12-28,40,23,,
